Name,Scope Project1,
File,E:\RT2min.csv,
Starttime of export,133340919360180000,Montag, 17. Juli 2023,20:25:36.018
Endtime of export,133340920560180000,Montag, 17. Juli 2023,20:27:36.018


Name,ELM3602_Ch1_Value_ScaledSend,Name,ELM3604_Ch3_Value_ScaledSend,Name,ELM3604_Ch1_Value_ScaledSend,Name,ELM3604_Ch2_Value_ScaledSend
SymbolComment,,SymbolComment,,SymbolComment,Sendewert über OPC-UA wenn DINT,SymbolComment,
Data-Type,INT32,Data-Type,INT32,Data-Type,INT32,Data-Type,INT32
SampleTime[ms],5,SampleTime[ms],5,SampleTime[ms],5,SampleTime[ms],5
VariableSize,4,VariableSize,4,VariableSize,4,VariableSize,4
SymbolBased,True,SymbolBased,True,SymbolBased,True,SymbolBased,True
IndexGroup,61472,IndexGroup,61472,IndexGroup,61472,IndexGroup,61472
IndexOffset,469360,IndexOffset,472128,IndexOffset,470744,IndexOffset,471436
SymbolName,Messdaten.ELM3602_Ch1_Value_ScaledSend,SymbolName,Messdaten.ELM3604_Ch3_Value_ScaledSend,SymbolName,Messdaten.ELM3604_Ch1_Value_ScaledSend,SymbolName,Messdaten.ELM3604_Ch2_Value_ScaledSend
NetID,141.60.202.203.1.1,NetID,141.60.202.203.1.1,NetID,141.60.202.203.1.1,NetID,141.60.202.203.1.1
Port,851,Port,851,Port,851,Port,851
Offset,0,Offset,0,Offset,0,Offset,0
ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1
BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff
Unit,(None),Unit,(None),Unit,(None),Unit,(None)
Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1
Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0

133340919373780000,-11,133340919373780000,2,133340919373780000,3,133340919373780000,1
133340919373830000,-6,133340919373830000,2,133340919373830000,-3,133340919373830000,-1
133340919373880000,-1,133340919373880000,-2,133340919373880000,3,133340919373880000,1
133340919373930000,-1,133340919373930000,3,133340919373930000,-1,133340919373930000,0
133340919373980000,-10,133340919373980000,-1,133340919373980000,1,133340919373980000,1
133340919374030000,30,133340919374030000,0,133340919374030000,-1,133340919374030000,0
133340919374080000,8,133340919374080000,-2,133340919374080000,-1,133340919374080000,0
133340919374130000,20,133340919374130000,1,133340919374130000,-1,133340919374130000,0
133340919374180000,-9,133340919374180000,0,133340919374180000,1,133340919374180000,2
133340919374230000,-21,133340919374230000,-1,133340919374230000,2,133340919374230000,0
133340919374280000,-5,133340919374280000,1,133340919374280000,1,133340919374280000,-2
133340919374330000,11,133340919374330000,0,133340919374330000,-1,133340919374330000,0
133340919374380000,-14,133340919374380000,1,133340919374380000,0,133340919374380000,-2
133340919374430000,1,133340919374430000,0,133340919374430000,1,133340919374430000,1
133340919374480000,-9,133340919374480000,0,133340919374480000,1,133340919374480000,3
133340919374530000,18,133340919374530000,-2,133340919374530000,0,133340919374530000,0
133340919374580000,-10,133340919374580000,0,133340919374580000,0,133340919374580000,1
133340919374630000,14,133340919374630000,4,133340919374630000,3,133340919374630000,-1
133340919374680000,-19,133340919374680000,1,133340919374680000,-1,133340919374680000,0
133340919374730000,-10,133340919374730000,1,133340919374730000,0,133340919374730000,1
133340919374780000,2,133340919374780000,2,133340919374780000,2,133340919374780000,0
133340919374830000,-4,133340919374830000,-1,133340919374830000,1,133340919374830000,-3
133340919374880000,-22,133340919374880000,1,133340919374880000,2,133340919374880000,-2
133340919374930000,-1,133340919374930000,-2,133340919374930000,3,133340919374930000,-3
133340919374980000,18,133340919374980000,-1,133340919374980000,-1,133340919374980000,1
133340919375030000,-17,133340919375030000,0,133340919375030000,0,133340919375030000,2
133340919375080000,-17,133340919375080000,-1,133340919375080000,-1,133340919375080000,-1
133340919375130000,31,133340919375130000,-1,133340919375130000,0,133340919375130000,1
133340919375180000,2,133340919375180000,1,133340919375180000,2,133340919375180000,-1
133340919375230000,3,133340919375230000,1,133340919375230000,1,133340919375230000,0
133340919375280000,-3,133340919375280000,-3,133340919375280000,0,133340919375280000,2
133340919375330000,10,133340919375330000,-2,133340919375330000,0,133340919375330000,2
133340919375380000,7,133340919375380000,2,133340919375380000,-1,133340919375380000,2
133340919375430000,11,133340919375430000,0,133340919375430000,0,133340919375430000,0
133340919375480000,-3,133340919375480000,-2,133340919375480000,2,133340919375480000,2
133340919375530000,6,133340919375530000,-2,133340919375530000,1,133340919375530000,-1
133340919375580000,-16,133340919375580000,-1,133340919375580000,1,133340919375580000,0
133340919375630000,18,133340919375630000,0,133340919375630000,0,133340919375630000,-2
133340919375680000,24,133340919375680000,2,133340919375680000,-1,133340919375680000,-2
133340919375730000,-6,133340919375730000,1,133340919375730000,2,133340919375730000,-2
133340919375780000,15,133340919375780000,1,133340919375780000,-2,133340919375780000,0
133340919375830000,8,133340919375830000,3,133340919375830000,1,133340919375830000,1
133340919375880000,10,133340919375880000,-5,133340919375880000,-1,133340919375880000,1
133340919375930000,-14,133340919375930000,0,133340919375930000,-1,133340919375930000,-2
133340919375980000,4,133340919375980000,0,133340919375980000,0,133340919375980000,0
133340919376030000,12,133340919376030000,0,133340919376030000,1,133340919376030000,-2
133340919376080000,-30,133340919376080000,0,133340919376080000,2,133340919376080000,0
133340919376130000,19,133340919376130000,-2,133340919376130000,1,133340919376130000,1
133340919376180000,20,133340919376180000,-2,133340919376180000,1,133340919376180000,0
133340919376230000,24,133340919376230000,1,133340919376230000,0,133340919376230000,2
133340919376280000,-7,133340919376280000,-3,133340919376280000,0,133340919376280000,1
133340919376330000,13,133340919376330000,-3,133340919376330000,-1,133340919376330000,-1
133340919376380000,22,133340919376380000,1,133340919376380000,2,133340919376380000,1
133340919376430000,12,133340919376430000,1,133340919376430000,-1,133340919376430000,-1
133340919376480000,2,133340919376480000,3,133340919376480000,1,133340919376480000,1
133340919376530000,-9,133340919376530000,-2,133340919376530000,1,133340919376530000,0
133340919376580000,12,133340919376580000,2,133340919376580000,2,133340919376580000,-4
133340919376630000,23,133340919376630000,-2,133340919376630000,-1,133340919376630000,0
133340919376680000,6,133340919376680000,-1,133340919376680000,2,133340919376680000,2
133340919376730000,-10,133340919376730000,1,133340919376730000,-1,133340919376730000,-1
133340919376780000,5,133340919376780000,-2,133340919376780000,-1,133340919376780000,5
133340919376830000,-40,133340919376830000,2,133340919376830000,0,133340919376830000,3
133340919376880000,-2,133340919376880000,3,133340919376880000,2,133340919376880000,0
133340919376930000,-16,133340919376930000,0,133340919376930000,1,133340919376930000,-3
133340919376980000,-12,133340919376980000,-1,133340919376980000,1,133340919376980000,3
133340919377030000,5,133340919377030000,2,133340919377030000,-1,133340919377030000,2
133340919377080000,19,133340919377080000,0,133340919377080000,-1,133340919377080000,0
133340919377130000,-12,133340919377130000,2,133340919377130000,0,133340919377130000,1
133340919377180000,23,133340919377180000,-3,133340919377180000,1,133340919377180000,3
133340919377230000,-29,133340919377230000,0,133340919377230000,-2,133340919377230000,2
133340919377280000,-26,133340919377280000,2,133340919377280000,-2,133340919377280000,-4
133340919377330000,-8,133340919377330000,2,133340919377330000,1,133340919377330000,0
133340919377380000,-12,133340919377380000,3,133340919377380000,-2,133340919377380000,-3
133340919377430000,43,133340919377430000,0,133340919377430000,0,133340919377430000,2
133340919377480000,15,133340919377480000,0,133340919377480000,-2,133340919377480000,3
133340919377530000,2,133340919377530000,1,133340919377530000,-1,133340919377530000,4
133340919377580000,8,133340919377580000,-3,133340919377580000,-2,133340919377580000,1
133340919377630000,10,133340919377630000,-1,133340919377630000,-1,133340919377630000,0
133340919377680000,9,133340919377680000,0,133340919377680000,-1,133340919377680000,-1
133340919377730000,-12,133340919377730000,0,133340919377730000,-2,133340919377730000,1
133340919377780000,28,133340919377780000,0,133340919377780000,3,133340919377780000,3
133340919377830000,-17,133340919377830000,2,133340919377830000,0,133340919377830000,2
133340919377880000,10,133340919377880000,1,133340919377880000,-2,133340919377880000,-1
133340919377930000,12,133340919377930000,-1,133340919377930000,3,133340919377930000,1
133340919377980000,12,133340919377980000,2,133340919377980000,0,133340919377980000,1
133340919378030000,23,133340919378030000,-1,133340919378030000,0,133340919378030000,-1
133340919378080000,3,133340919378080000,-1,133340919378080000,1,133340919378080000,-2
133340919378130000,-16,133340919378130000,3,133340919378130000,2,133340919378130000,-2
133340919378180000,14,133340919378180000,0,133340919378180000,-2,133340919378180000,-1
133340919378230000,9,133340919378230000,3,133340919378230000,1,133340919378230000,0
133340919378280000,-20,133340919378280000,2,133340919378280000,1,133340919378280000,-1
133340919378330000,-6,133340919378330000,-1,133340919378330000,0,133340919378330000,2
133340919378380000,-7,133340919378380000,-1,133340919378380000,-2,133340919378380000,1
133340919378430000,-12,133340919378430000,0,133340919378430000,1,133340919378430000,-4
133340919378480000,-14,133340919378480000,-3,133340919378480000,3,133340919378480000,0
133340919378530000,17,133340919378530000,-1,133340919378530000,2,133340919378530000,2
133340919378580000,14,133340919378580000,0,133340919378580000,0,133340919378580000,1
133340919378630000,-6,133340919378630000,-4,133340919378630000,4,133340919378630000,-2
133340919378680000,14,133340919378680000,-1,133340919378680000,1,133340919378680000,2
133340919378730000,23,133340919378730000,-1,133340919378730000,-4,133340919378730000,1
133340919378780000,7,133340919378780000,4,133340919378780000,3,133340919378780000,2
133340919378830000,11,133340919378830000,-2,133340919378830000,0,133340919378830000,0
133340919378880000,4,133340919378880000,2,133340919378880000,-2,133340919378880000,-1
133340919378930000,-26,133340919378930000,-1,133340919378930000,0,133340919378930000,0
133340919378980000,-14,133340919378980000,1,133340919378980000,0,133340919378980000,-1
133340919379030000,28,133340919379030000,1,133340919379030000,0,133340919379030000,0
133340919379080000,2,133340919379080000,-3,133340919379080000,-1,133340919379080000,1
133340919379130000,-15,133340919379130000,1,133340919379130000,1,133340919379130000,1
133340919379180000,6,133340919379180000,0,133340919379180000,-2,133340919379180000,-5
133340919379230000,4,133340919379230000,1,133340919379230000,2,133340919379230000,0
133340919379280000,-2,133340919379280000,-4,133340919379280000,1,133340919379280000,-4
133340919379330000,22,133340919379330000,3,133340919379330000,-2,133340919379330000,-1
133340919379380000,-9,133340919379380000,0,133340919379380000,1,133340919379380000,0
133340919379430000,-13,133340919379430000,0,133340919379430000,-2,133340919379430000,-2
133340919379480000,-9,133340919379480000,-2,133340919379480000,-1,133340919379480000,1
133340919379530000,-24,133340919379530000,0,133340919379530000,0,133340919379530000,-1
133340919379580000,15,133340919379580000,3,133340919379580000,1,133340919379580000,-1
133340919379630000,3,133340919379630000,4,133340919379630000,-2,133340919379630000,1
133340919379680000,-10,133340919379680000,-3,133340919379680000,-1,133340919379680000,1
133340919379730000,-13,133340919379730000,2,133340919379730000,0,133340919379730000,-3
133340919379780000,-13,133340919379780000,2,133340919379780000,-1,133340919379780000,0
133340919379830000,5,133340919379830000,-2,133340919379830000,-2,133340919379830000,-3
133340919379880000,25,133340919379880000,-1,133340919379880000,2,133340919379880000,1
133340919379930000,0,133340919379930000,2,133340919379930000,-1,133340919379930000,4
133340919379980000,24,133340919379980000,0,133340919379980000,1,133340919379980000,-1
133340919380030000,-8,133340919380030000,-4,133340919380030000,3,133340919380030000,2
133340919380080000,1,133340919380080000,-3,133340919380080000,0,133340919380080000,-1
133340919380130000,-2,133340919380130000,-2,133340919380130000,0,133340919380130000,-4
133340919380180000,12,133340919380180000,1,133340919380180000,0,133340919380180000,1
133340919380230000,0,133340919380230000,-2,133340919380230000,0,133340919380230000,1
133340919380280000,20,133340919380280000,-1,133340919380280000,0,133340919380280000,4
133340919380330000,12,133340919380330000,1,133340919380330000,1,133340919380330000,0
133340919380380000,3,133340919380380000,6,133340919380380000,2,133340919380380000,0
133340919380430000,2,133340919380430000,0,133340919380430000,-2,133340919380430000,-1
133340919380480000,-18,133340919380480000,0,133340919380480000,-4,133340919380480000,2
133340919380530000,-15,133340919380530000,1,133340919380530000,1,133340919380530000,-1
133340919380580000,-7,133340919380580000,5,133340919380580000,0,133340919380580000,0
133340919380630000,-18,133340919380630000,-1,133340919380630000,5,133340919380630000,-1
133340919380680000,-6,133340919380680000,-3,133340919380680000,-2,133340919380680000,0
133340919380730000,11,133340919380730000,0,133340919380730000,-2,133340919380730000,2
133340919380780000,6,133340919380780000,0,133340919380780000,2,133340919380780000,2
133340919380830000,10,133340919380830000,1,133340919380830000,-1,133340919380830000,-4
133340919380880000,-17,133340919380880000,0,133340919380880000,-2,133340919380880000,-2
133340919380930000,-10,133340919380930000,1,133340919380930000,3,133340919380930000,2
133340919380980000,-17,133340919380980000,2,133340919380980000,0,133340919380980000,-2
133340919381030000,11,133340919381030000,-2,133340919381030000,1,133340919381030000,0
133340919381080000,-2,133340919381080000,-2,133340919381080000,0,133340919381080000,1
133340919381130000,-15,133340919381130000,0,133340919381130000,0,133340919381130000,1
133340919381180000,28,133340919381180000,-2,133340919381180000,3,133340919381180000,2
133340919381230000,-4,133340919381230000,0,133340919381230000,-3,133340919381230000,2
133340919381280000,-7,133340919381280000,-4,133340919381280000,0,133340919381280000,0
133340919381330000,21,133340919381330000,2,133340919381330000,1,133340919381330000,2
133340919381380000,3,133340919381380000,4,133340919381380000,0,133340919381380000,-1
133340919381430000,-5,133340919381430000,4,133340919381430000,-2,133340919381430000,0
133340919381480000,15,133340919381480000,0,133340919381480000,3,133340919381480000,3
133340919381530000,10,133340919381530000,0,133340919381530000,0,133340919381530000,0
133340919381580000,10,133340919381580000,-2,133340919381580000,0,133340919381580000,2
133340919381630000,-19,133340919381630000,1,133340919381630000,-4,133340919381630000,-1
133340919381680000,-5,133340919381680000,-2,133340919381680000,-1,133340919381680000,-2
133340919381730000,3,133340919381730000,2,133340919381730000,-2,133340919381730000,1
133340919381780000,-16,133340919381780000,-1,133340919381780000,-3,133340919381780000,1
133340919381830000,-12,133340919381830000,2,133340919381830000,2,133340919381830000,-1
133340919381880000,-23,133340919381880000,1,133340919381880000,1,133340919381880000,3
133340919381930000,-18,133340919381930000,-1,133340919381930000,-1,133340919381930000,3
133340919381980000,-2,133340919381980000,-2,133340919381980000,-2,133340919381980000,0
133340919382030000,25,133340919382030000,4,133340919382030000,1,133340919382030000,1
133340919382080000,19,133340919382080000,0,133340919382080000,1,133340919382080000,1
133340919382130000,-22,133340919382130000,2,133340919382130000,-1,133340919382130000,1
133340919382180000,-17,133340919382180000,2,133340919382180000,-1,133340919382180000,-1
133340919382230000,-15,133340919382230000,3,133340919382230000,0,133340919382230000,1
133340919382280000,14,133340919382280000,0,133340919382280000,-2,133340919382280000,1
133340919382330000,-12,133340919382330000,-1,133340919382330000,0,133340919382330000,-1
133340919382380000,-6,133340919382380000,-1,133340919382380000,-1,133340919382380000,1
133340919382430000,-20,133340919382430000,-1,133340919382430000,-2,133340919382430000,0
133340919382480000,-13,133340919382480000,3,133340919382480000,-2,133340919382480000,2
133340919382530000,-9,133340919382530000,2,133340919382530000,1,133340919382530000,-3
133340919382580000,0,133340919382580000,2,133340919382580000,-2,133340919382580000,0
133340919382630000,4,133340919382630000,3,133340919382630000,-1,133340919382630000,-3
133340919382680000,-29,133340919382680000,1,133340919382680000,0,133340919382680000,-1
133340919382730000,1,133340919382730000,-2,133340919382730000,0,133340919382730000,-3
133340919382780000,-8,133340919382780000,0,133340919382780000,1,133340919382780000,0
133340919382830000,-13,133340919382830000,5,133340919382830000,0,133340919382830000,0
133340919382880000,6,133340919382880000,1,133340919382880000,0,133340919382880000,0
133340919382930000,1,133340919382930000,1,133340919382930000,-3,133340919382930000,-1
133340919382980000,-9,133340919382980000,-2,133340919382980000,0,133340919382980000,3
133340919383030000,20,133340919383030000,-3,133340919383030000,1,133340919383030000,1
133340919383080000,-12,133340919383080000,-1,133340919383080000,0,133340919383080000,-1
133340919383130000,8,133340919383130000,2,133340919383130000,0,133340919383130000,-2
133340919383180000,21,133340919383180000,1,133340919383180000,0,133340919383180000,1
133340919383230000,7,133340919383230000,2,133340919383230000,-1,133340919383230000,-1
133340919383280000,8,133340919383280000,1,133340919383280000,0,133340919383280000,-1
133340919383330000,-2,133340919383330000,-3,133340919383330000,2,133340919383330000,1
133340919383380000,19,133340919383380000,0,133340919383380000,-2,133340919383380000,0
133340919383430000,5,133340919383430000,1,133340919383430000,2,133340919383430000,3
133340919383480000,-25,133340919383480000,0,133340919383480000,0,133340919383480000,-1
133340919383530000,-13,133340919383530000,-1,133340919383530000,-1,133340919383530000,-1
133340919383580000,7,133340919383580000,0,133340919383580000,-1,133340919383580000,1
133340919383630000,5,133340919383630000,0,133340919383630000,0,133340919383630000,2
133340919383680000,-4,133340919383680000,0,133340919383680000,2,133340919383680000,1
133340919383730000,9,133340919383730000,2,133340919383730000,2,133340919383730000,1
133340919383780000,-5,133340919383780000,2,133340919383780000,-4,133340919383780000,-2
133340919383830000,23,133340919383830000,0,133340919383830000,2,133340919383830000,1
133340919383880000,2,133340919383880000,1,133340919383880000,1,133340919383880000,-1
133340919383930000,4,133340919383930000,1,133340919383930000,0,133340919383930000,-1
133340919383980000,-15,133340919383980000,0,133340919383980000,0,133340919383980000,-1
133340919384030000,-19,133340919384030000,0,133340919384030000,1,133340919384030000,0
133340919384080000,9,133340919384080000,1,133340919384080000,-1,133340919384080000,-4
133340919384130000,2,133340919384130000,5,133340919384130000,0,133340919384130000,-4
133340919384180000,-3,133340919384180000,1,133340919384180000,0,133340919384180000,-3
133340919384230000,8,133340919384230000,-2,133340919384230000,-1,133340919384230000,0
133340919384280000,8,133340919384280000,2,133340919384280000,1,133340919384280000,-2
133340919384330000,3,133340919384330000,2,133340919384330000,2,133340919384330000,-3
133340919384380000,6,133340919384380000,2,133340919384380000,1,133340919384380000,2
133340919384430000,-23,133340919384430000,-3,133340919384430000,-2,133340919384430000,-1
133340919384480000,-26,133340919384480000,4,133340919384480000,2,133340919384480000,-1
133340919384530000,-20,133340919384530000,3,133340919384530000,-1,133340919384530000,1
133340919384580000,-4,133340919384580000,1,133340919384580000,0,133340919384580000,-1
133340919384630000,-28,133340919384630000,-2,133340919384630000,1,133340919384630000,1
133340919384680000,5,133340919384680000,-2,133340919384680000,-2,133340919384680000,2
133340919384730000,6,133340919384730000,1,133340919384730000,1,133340919384730000,-3
133340919384780000,14,133340919384780000,0,133340919384780000,1,133340919384780000,-1
133340919384830000,-3,133340919384830000,0,133340919384830000,-1,133340919384830000,0
133340919384880000,-8,133340919384880000,1,133340919384880000,-1,133340919384880000,-1
133340919384930000,3,133340919384930000,-2,133340919384930000,5,133340919384930000,-5
133340919384980000,-4,133340919384980000,1,133340919384980000,-2,133340919384980000,-2
133340919385030000,-5,133340919385030000,-2,133340919385030000,0,133340919385030000,2
133340919385080000,-13,133340919385080000,-1,133340919385080000,0,133340919385080000,1
133340919385130000,4,133340919385130000,-1,133340919385130000,-1,133340919385130000,-1
133340919385180000,11,133340919385180000,-1,133340919385180000,0,133340919385180000,1
133340919385230000,-11,133340919385230000,-1,133340919385230000,-3,133340919385230000,-4
133340919385280000,-10,133340919385280000,0,133340919385280000,0,133340919385280000,2
133340919385330000,0,133340919385330000,0,133340919385330000,-1,133340919385330000,1
133340919385380000,31,133340919385380000,1,133340919385380000,-1,133340919385380000,-2
133340919385430000,-5,133340919385430000,-3,133340919385430000,2,133340919385430000,3
133340919385480000,3,133340919385480000,2,133340919385480000,-5,133340919385480000,-2
